DATE,LIBOR,CPI,IR,UNEMP,MR,HPI,rGDP
1993-01,0.032191405000000006,0.0035137034434293835,0.03,0.07304687174398639,0.079925,0.0013954276920669084,-0.001914736638691683
1993-02,0.031515625,0.0021008403361342243,0.03,0.072750260317617,0.076825,0.0007162764045531844,0.0019626735371209847
1993-03,0.031875,0.0013976240391335715,0.03,0.0715588952133615,0.07495,0.00037740268866848226,-0.0030925979464819786
1993-04,0.03163672,0.0034891835310537633,0.03,0.0720386937719501,0.07472,0.0008585924287758395,0.0035641412049856047
1993-05,0.03147204210526316,0.0027816411682890507,0.03,0.0718350215806013,0.07465,0.0013127794530514159,0.005686142872572741
1993-06,0.03211647727272727,0.0006934812760057696,0.03,0.0712043747772676,0.07417499999999999,0.002661058971663355,-8.212810341468035e-06
1993-07,0.03171875,0.001386001386001201,0.03,0.06984159060539731,0.07206,0.002446855337769449,-0.0026541283399036386
1993-08,0.031875,0.0020761245674740803,0.03,0.0688780284804479,0.071125,0.002363394506076144,0.004293674679238579
1993-09,0.03165838181818181,0.0013812154696131174,0.03,0.0683297980023847,0.06915,0.002357822042415192,0.008347434593786396
1993-10,0.031875,0.004137931034482678,0.03,0.0697404424668444,0.06834000000000001,0.001940948879777249,-0.0013361967859133461
1993-11,0.03207031363636363,0.0027472527472527375,0.03,0.0669995295534984,0.07155,0.0027325909580744323,0.010648758112908219
1993-12,0.033270080952380945,0.00205479452054802,0.03,0.0661572506048198,0.07172000000000002,0.0022005859699849584,0.0017013138985599863
1994-01,0.031468750000000004,0.0,0.03,0.06687484350741679,0.0706,0.003370227107349244,0.00029202463401034606
1994-02,0.033851565,0.002734107997265811,0.03,0.06632510774379621,0.071525,0.0017430690738833299,0.005943213667051195
1994-03,0.03623641739130435,0.0027266530334015826,0.03,0.0660803772492608,0.07675,0.0016130261386442246,0.0025811880905040052
1994-04,0.03839638421052632,0.0006798096532969478,0.03,0.0645815881597205,0.08315999999999998,0.0016991922496545353,0.0031882299610004328
1994-05,0.04334374999999999,0.0020380434782609758,0.032400000000000005,0.061290474940586995,0.085975,0.002974871827330805,0.011075963070409811
1994-06,0.04380681818181818,0.0027118644067796183,0.035,0.0611314315602769,0.08397500000000001,0.0025621607976777927,-0.001956086754276609
1994-07,0.04553943333333334,0.0033806626098715764,0.035,0.061154697828040304,0.08614000000000001,0.002165346896126241,0.0006159144416084672
1994-08,0.046875,0.0040431266846361336,0.037599999999999995,0.061101123465167106,0.085125,0.0023365366497078988,0.006919121584674448
1994-09,0.04931108181818181,0.002013422818792021,0.04,0.0593507977476443,0.0864,0.0016919201413694296,-0.005046879124434023
1994-10,0.05071800476190477,0.0006697923643670389,0.04,0.058644749273653,0.08925000000000001,0.0018141781147560376,0.009616266904613369
1994-11,0.05483665,0.0026773761713521083,0.044000000000000004,0.056407820570968,0.0917,0.0010990246156532546,-0.0008790119949072528
1994-12,0.06089453000000001,0.0020026702269690944,0.0475,0.0551038695052668,0.09198,0.0018089048017069231,0.010212639253163847
1995-01,0.05928199523809523,0.0026648900732844094,0.0475,0.0562774816795657,0.09147500000000001,0.0016437537358040544,0.0004745373779484474
1995-02,0.06115625499999999,0.0026578073089700283,0.0525,0.0545536312465971,0.088275,0.001342682381023197,-0.008147778364068325
1995-03,0.06125,0.001988071570576455,0.0525,0.054969424098624195,0.08462,0.0008690901867298706,0.005790398395306928
1995-04,0.06111111111111111,0.003968253968254176,0.0525,0.058297383189964906,0.0832,0.000781501972362042,-0.0026859624444577346
1995-05,0.060625,0.0019762845849802257,0.0525,0.05692631969078339,0.07955,0.0005453846821277253,0.0025466304661050376
1995-06,0.060601918181818176,0.0019723865877712132,0.0525,0.0565100484442318,0.07566,0.0010034563496483795,0.01014024275252634
1995-07,0.05921317619047619,0.001312335958005173,0.0525,0.05729165706503139,0.076075,0.0018811415559023548,-0.00528426195552989
1995-08,0.05895241363636364,0.001965923984272644,0.0525,0.0572577063285668,0.0786,0.00213701608320771,0.00529005606280486
1995-09,0.058577009523809516,0.001308044473512071,0.0525,0.056817615574242704,0.07636,0.002440617796787947,0.008239462031150113
1995-10,0.05867187272727272,0.0026126714565644082,0.0525,0.05598353135869499,0.07475,0.002176452505379567,-0.0036546954214630167
1995-11,0.05832031818181818,0.0013029315960910726,0.0525,0.05642040541937861,0.073775,0.0016932099825772706,0.0009164640437451244
1995-12,0.05869654736842105,0.0013012361743658385,0.0525,0.0562630591697554,0.07200000000000001,0.0014453699167074063,0.008797469212368458
1996-01,0.05584339545454546,0.005198180636777128,0.0524,0.05707713847353539,0.07029999999999999,0.0012108906773649064,-0.0014717127414710651
1996-02,0.05329240952380952,0.0019392372333548735,0.05,0.055420139722636506,0.07075000000000001,0.0014904039972145622,0.00047312537502963714
1996-03,0.05376488571428571,0.003225806451612856,0.05,0.05596689466195719,0.07624,0.0028909842764612836,0.004747789182445228
1996-04,0.054562495,0.0038585209003214604,0.05,0.05590426350370669,0.07925,0.0027366935876225185,0.015336790798388122
1996-05,0.05434151904761904,0.0019218449711724261,0.05,0.05610396918858419,0.08070000000000001,0.0022925486105214166,-0.00417970096129161
1996-06,0.05471484499999999,0.0019181585677747748,0.05,0.05337558643719519,0.0832,0.001766912743556004,0.004705611385139363
1996-07,0.05469769130434783,0.0019144862795150708,0.05,0.05521686909236459,0.08245000000000001,0.002162462549530897,0.004537474361753002
1996-08,0.05424294285714286,0.001273885350318471,0.05,0.0520572499668781,0.08002,0.0019167018262911117,0.002415252853595895
1996-09,0.05474145238095238,0.0031806615776082126,0.05,0.05261899495217991,0.0823,0.002045383449238436,0.0039785639415022
1996-10,0.05386039565217391,0.003170577045022105,0.05,0.05274331192837731,0.07915,0.0014408529849674334,0.007626254451430281
1996-11,0.05392857142857143,0.003160556257901348,0.05,0.0540784967034487,0.07618,0.002098220708838916,0.0014377256683919537
1996-12,0.056046885,0.002520478890989386,0.05,0.053658136424790594,0.075975,0.0020100743009610067,-0.004476219578156471
1997-01,0.05459695,0.0018856065367693908,0.05,0.053669325066198696,0.07824,0.002794129938983092,6.665402667338505e-05
1997-02,0.054080079999999996,0.0018820577164364583,0.05,0.053031660612414294,0.0765,0.0026910848882484295,0.015834877055320495
1997-03,0.05512129999999999,0.0006261740763933155,0.05,0.05251528761064031,0.078975,0.0031826332727680207,-0.0013836127758816152
1997-04,0.056875,0.0006257822277846437,0.05,0.0507932971233192,0.081425,0.002083456643977799,0.009868391691311595
1997-05,0.056919924999999996,0.0,0.05,0.049417374000834895,0.07944,0.0028469834969462315,-0.0036877084706585794
1997-06,0.06042411904761904,0.0018761726078797558,0.05,0.0503002834378485,0.0769,0.0025915280591810586,0.009995157349556694
1997-07,0.05667120434782609,0.0012484394506866447,0.05,0.049165884172927096,0.074975,0.0029373061377948595,0.003966357048378999
1997-08,0.056355465000000014,0.0024937655860348684,0.05,0.04884960674763031,0.07479999999999999,0.002823270307630743,0.003038462874029868
1997-09,0.0565625,0.0024875621890545485,0.05,0.049263608004943206,0.0743,0.0032358679018258396,0.00383719875229227
1997-10,0.0563926652173913,0.0018610421836229296,0.05,0.047635446166144596,0.07293999999999999,0.0034466697717745465,0.002316916148327852
1997-11,0.05706640500000001,0.0012383900928791824,0.05,0.0463605590584859,0.07205,0.005628017081321879,-0.0015947220099432613
1997-12,0.05951823333333332,0.0006184291898578831,0.05,0.0471734513685915,0.07095000000000001,0.00530803937180524,0.008779609879258743
1998-01,0.05623140952380952,0.0012360939431395046,0.05,0.0474664312909563,0.06994,0.006060536495219093,-0.00570967205810935
1998-02,0.056294925,0.0,0.05,0.046681402033052405,0.070425,0.004449565882097994,0.013726982661691478
1998-03,0.056869668181818184,0.0,0.05,0.0478358942345072,0.07127499999999999,0.004940992060336491,0.0035049376192763937
1998-04,0.056589845,0.0012345679012344402,0.05,0.0433654378597186,0.0714,0.004916698691140864,-0.0012578372480717137
1998-05,0.056517268421052626,0.002466091245376223,0.05,0.04422111761586019,0.07144,0.005455015802674712,0.0016568883929359846
1998-06,0.05657492727272727,0.0012300123001232066,0.05,0.045808846873002594,0.06997500000000001,0.0053694878850931715,0.008865821028291698
1998-07,0.0565625,0.002457002457002311,0.05,0.045750845576294094,0.06952000000000001,0.00517391014086388,-0.000661477012978362
1998-08,0.05648633,0.001225490196078427,0.05,0.0453795525995345,0.06922500000000001,0.0052579727470969395,0.004453008263846092
1998-09,0.055609013636363634,0.000611995104039087,0.05,0.04600935073732901,0.06722500000000001,0.005208448036646551,0.012789935143685094
1998-10,0.05312621818181818,0.0024464831804280607,0.048600000000000004,0.045580832948828795,0.0671,0.005006189271199446,0.0046181365464637025
1998-11,0.0522846,0.0012202562538132788,0.0463,0.044000150800139505,0.06865,0.00524284966864319,0.0036192783979649423
1998-12,0.05528937142857144,0.001828153564899626,0.045,0.0431948327532408,0.06738,0.0055299539170508005,-0.001986536731934163
1999-01,0.049785315,0.0018248175182480342,0.045,0.0435786336772086,0.06785000000000001,0.005434841214212671,0.002774587652464744
1999-02,0.04939814500000002,0.0,0.045,0.044269712508727306,0.068075,0.0049764583489742,0.005455442096459651
1999-03,0.049448104347826094,0.0006071645415908211,0.045,0.0426073449715114,0.0704,0.00580557719603414,0.005024442539280249
1999-04,0.04920719,0.006674757281553312,0.045,0.0432478774818227,0.06916,0.006037327448088492,0.0004409836207159845
1999-05,0.04913550000000002,0.0006027727546713546,0.045,0.041785651999552594,0.07145,0.005885082686466259,0.003870127849833649
1999-06,0.05038579545454546,0.0,0.045,0.0430169235974019,0.0755,0.006616058883972542,0.00015830280688566845
1999-07,0.05180349545454546,0.004216867469879482,0.045,0.0432889910281817,0.07632,0.00641633248268314,0.00984377418306237
1999-08,0.05285268095238096,0.002399520095980767,0.045599999999999995,0.0421861611048042,0.079425,0.006499622235331959,-0.0009150308427144926
1999-09,0.05382045454545453,0.00418910831837227,0.0475,0.0426162707121978,0.078225,0.006632458945593278,0.005794242180755749
1999-10,0.05410041904761903,0.0017878426698449967,0.0475,0.0416026640981969,0.07851999999999999,0.006772631621958514,0.0059831427236618495
1999-11,0.05579772727272729,0.0017846519928614857,0.048600000000000004,0.0410088314158676,0.077375,0.006412532849011221,0.006791484418960936
1999-12,0.064050625,0.002375296912114022,0.05,0.040453705799501805,0.07912000000000001,0.006916089485729415,0.00950932531184634
2000-01,0.058088125000000004,0.002962085308056972,0.05,0.04071238808308279,0.08209999999999999,0.00681852315394238,-0.011039472111023185
2000-02,0.058897023809523795,0.0041346721795627595,0.0524,0.041134454849148405,0.08325,0.007806595329965305,0.005638626728719398
2000-03,0.06050652173913042,0.00588235294117645,0.053399999999999996,0.0409729525309956,0.0824,0.007755992145331181,0.0051118153999245575
2000-04,0.06149583333333335,-0.0005847953216373547,0.055,0.0385111112179115,0.081525,0.007804008734223267,0.012888562673369464
2000-05,0.06544047619047619,0.0017554125219425565,0.0571,0.040441494740967705,0.08514999999999999,0.007335509696475118,-0.0008172225114765341
2000-06,0.06649261818181819,0.005841121495327117,0.06,0.0401008221858335,0.08288000000000001,0.0071952854483550155,0.003546261735907441
2000-07,0.06626875238095238,0.0029036004645761615,0.06,0.0405809995907358,0.081475,0.006023461814699482,-0.007063022441682998
2000-08,0.06620625000000001,0.0,0.06,0.041527611222351705,0.080275,0.006796504654748903,0.009251696228112172
2000-09,0.06621013333333335,0.005211349160393786,0.06,0.039545738321066094,0.07912000000000001,0.007280084713712887,0.00014637980442677723
2000-10,0.06619858181818185,0.001728110599078514,0.06,0.039159468340337095,0.07795,0.007922055980025933,0.002802316241953262
2000-11,0.06636181818181817,0.0017251293847038163,0.06,0.039785834728850604,0.07745,0.008539606265482114,0.0006329992740379264
2000-12,0.06690526315789473,0.0022962112514350874,0.06,0.039452064392564205,0.07382000000000001,0.007710135827662334,-0.002083998692881228
2001-01,0.05873409545454544,0.00572737686139746,0.0552,0.042568707520178994,0.07032500000000001,0.006569904887569367,-0.0001918026288566521
2001-02,0.055217815,0.002277904328018332,0.05,0.042666694748846996,0.0705,0.0059444156175183505,-0.002043101714147455
2001-03,0.05129829545454546,0.0005681818181817455,0.0481,0.0436563775754708,0.06952000000000001,0.005502063273727487,-0.00031307965439664187
2001-04,0.0480453947368421,0.0017035775127769437,0.042800000000000005,0.0443884284993791,0.070775,0.004859961120311063,0.004896053660102151
2001-05,0.04157440476190478,0.005102040816326481,0.0373,0.043950671740658004,0.07145,0.004585676924730331,0.005307140923667797
2001-06,0.03911845238095238,0.002256063169768563,0.0347,0.04593898361608651,0.07160000000000001,0.00565243750222888,-0.006693117532384996
2001-07,0.038159945454545464,-0.0016882386043892694,0.0325,0.04603945740269969,0.071275,0.006179187574247846,-0.002654231655002337
2001-08,0.03635965909090909,0.0,0.0316,0.0497845052268807,0.0695,0.0059562095246485924,0.01037797608029889
2001-09,0.031549065,0.003945885005636862,0.0277,0.05005267415692651,0.068175,0.005631903022658813,-0.013986434995500674
2001-10,0.02479755652173913,-0.0028074115665356336,0.0202,0.0540797904582268,0.066175,0.004320030658282237,0.007833650707042006
2001-11,0.021252845454545453,-0.0005630630630630851,0.0158,0.05604296723439701,0.06658,0.004726389732026659,-0.006180488218390123
2001-12,0.019536189473684212,-0.0005633802816901179,0.013300000000000001,0.057541472225897,0.07065,0.0051270985283327075,0.01527992451993776
2002-01,0.018039772727272724,0.0016910935738443378,0.0125,0.057874389531437996,0.06997500000000001,0.005985452859191609,0.003675744334909581
2002-02,0.018493125000000003,0.0016882386043894915,0.0125,0.0574041600209163,0.06892499999999999,0.005983985795503077,-0.006270775229722192
2002-03,0.018931249999999997,0.002808988764045006,0.0125,0.05883227892229071,0.07014000000000001,0.007153342893752024,0.005000805154680821
2002-04,0.0185702380952381,0.004481792717086819,0.0125,0.0602284707485898,0.06985000000000001,0.007784986098239077,0.0033427786003903392
2002-05,0.018403409090909095,0.001115448968209698,0.0125,0.0583818604389516,0.06806,0.009296570635544343,-0.0008522027893278494
2002-06,0.01839687777777778,0.0005571030640667551,0.0125,0.05842054800519871,0.0665,0.009012143200304745,0.004531086826793818
2002-07,0.018331795652173917,0.00222717149220486,0.0125,0.058233777271927405,0.06485,0.008816720573989967,0.004564871766668421
2002-08,0.017978571428571427,0.002777777777777768,0.0125,0.0579836024886824,0.0629,0.007673654058980572,-0.004565996275223694
2002-09,0.01816399523809524,0.0016620498614958734,0.0125,0.05696867312865,0.06092499999999999,0.007655595125614756,0.00186373695736064
2002-10,0.0180375,0.0022123893805308104,0.0125,0.05781840206583639,0.061125,0.007645517274541547,-0.003244084026694294
2002-11,0.014386909523809522,0.0016556291390728006,0.0083,0.059937243690311205,0.06068,0.007420486268521431,0.003237058910056767
2002-12,0.014202189999999998,0.0016528925619836432,0.0075,0.06026612875658361,0.060475,0.007507934252285686,0.006034594646847191
2003-01,0.013615340909090907,0.004400440044004306,0.0225,0.059256136812948605,0.05916,0.00662137489519421,-0.003054072525204732
2003-02,0.013389374999999997,0.005476451259583737,0.0225,0.0595676553639969,0.05842499999999999,0.0069592564338090135,0.006408765620933066
2003-03,0.013033042857142857,0.0016339869281045694,0.0225,0.05981004660748071,0.05745,0.006145830112248563,-0.0033214334805728996
2003-04,0.013127660000000003,-0.0038064165307233333,0.0225,0.0614213357768361,0.058125,0.0056549699963888145,0.006151874822187153
2003-05,0.013150320000000002,-0.0016375545851528006,0.0225,0.06157934859728769,0.05484,0.006494151443611651,-0.0006591911049322885
2003-06,0.011620238095238095,0.0010934937124111865,0.02,0.0633897228143053,0.052300000000000006,0.006930475113293921,0.01094572970068386
2003-07,0.011055443478260873,0.003276897870016393,0.02,0.0617024454228559,0.056325,0.008488503580851958,0.004156659885876657
2003-08,0.011108439999999997,0.004354926510615087,0.02,0.061148349745858394,0.06264,0.008910417414184746,0.005117511714253675
2003-09,0.011200000000000009,0.003252032520325132,0.02,0.0613880776631808,0.061475,0.009824551004682602,0.006087799229272273
2003-10,0.011200000000000009,-0.0010804970286331095,0.02,0.0605598809692842,0.059519999999999997,0.009097979368130726,0.0013682531076415483
2003-11,0.011246250000000005,0.0005408328826392861,0.02,0.0595956756948459,0.05932500000000001,0.00917591286518249,0.006086799882503824
2003-12,0.01153125238095238,0.002702702702702675,0.02,0.057825721835953095,0.05875999999999999,0.009985878555578198,0.0014029889938798057
2004-01,0.011042857142857148,0.004312668463611891,0.02,0.057985912931837094,0.057125,0.010479234138477178,-0.0048805876309165885
2004-02,0.010952190000000002,0.0021470746108425143,0.02,0.056645360259667994,0.05635,0.01091414815285452,0.008527798329634129
2004-03,0.01092282608695652,0.002142474558114671,0.02,0.0585799769589701,0.054450000000000005,0.0130449660258245,0.005997836913118615
2004-04,0.010990000000000002,0.0016034206306787535,0.02,0.056532452952069996,0.0583,0.010546996174128909,-0.0023202726689018904
2004-05,0.011012499999999998,0.004268943436499306,0.02,0.05632349748172049,0.0627,0.010859851973123336,0.007645674772485123
2004-06,0.012502272727272728,0.0037194473963868546,0.0225,0.0564243468762934,0.062875,0.011229055180278946,-0.00673796466052079
2004-07,0.014122740909090907,0.001058761249338236,0.0225,0.05555682393943599,0.06056,0.00991651707362684,0.009679243649906244
2004-08,0.01595833333333333,0.0005288207297726721,0.025,0.054474054474710404,0.058675,0.008576884701031018,0.0019068792458960537
2004-09,0.017844318181818187,0.003171247357294016,0.0275,0.0543124539324525,0.057539999999999994,0.010115635339208007,0.0003569903516491557
2004-10,0.01900744285714286,0.005268703898840821,0.0275,0.0551534052203295,0.057225,0.010189455113861046,0.007044286909436037
2004-11,0.021298018181818184,0.004716981132075304,0.03,0.054590278869019196,0.057300000000000004,0.01140930979133259,0.00015265026833599649
2004-12,0.02389494761904762,0.0,0.0325,0.0545893545052232,0.057519999999999995,0.01145835317120203,0.001837835279064226
2005-01,0.024953440000000004,-0.0005216484089722861,0.0325,0.0530576409949837,0.0571,0.012307634373509568,0.009937562078889073
2005-02,0.026116879999999995,0.0041753653444676075,0.035,0.05430086455370639,0.056275000000000006,0.012759388194155896,-0.0026935002055373802
2005-03,0.0281003,0.0036382536382535413,0.0375,0.052610659302967905,0.05928,0.015120813463033622,0.0037302776345542465
2005-04,0.02976697142857143,0.0031071983428274663,0.0375,0.0523440720491247,0.058550000000000005,0.010137437357150336,0.002791718983809588
2005-05,0.03093625500000001,-0.0005162622612286949,0.04,0.0519031866611573,0.05720000000000001,0.011032704087115208,-0.002649632825194592
2005-06,0.0324983,0.0005165289256197081,0.0425,0.0508870142057841,0.05582,0.010859167404783321,0.007836477981187029
2005-07,0.03416578095238095,0.006195147134744561,0.0425,0.0502789080904203,0.05695,0.009761141194819523,0.0023396819415164583
2005-08,0.03601876363636364,0.0061570035915854415,0.045,0.049502542423943495,0.0582,0.009169269929422574,0.0035467845362915362
2005-09,0.037817631818181825,0.013768485466598701,0.0475,0.051012530799527805,0.05774,0.011430536845424388,-0.0019470044892083704
2005-10,0.039915366666666674,0.0015090543259557165,0.0475,0.049869545116291,0.060649999999999996,0.009017280759922475,0.0008753664709240105
